label,text,cleaned_text,Topic,Probability,Topic_Label
neutral,"As a condition to the deal , Savcor Alfa has to have bought Photonium and Akseli Lahtinen Inc. 's business operations prior to the deal .",condit deal savcor alfa bought photonium ak lahtinen inc busi oper prior deal,-1,0.0,outlier
negative,"As a result , the company has decided it will implement fixed-term temporary lay-offs .",result compani decid implement fixedterm temporari layoff,38,1.0,layoff
negative,"As a result , the company will temporarily lay-off 25 % of the whole personnel , approximately 270 persons at Kirkkonummi and Nivala factories .",result compani temporarili layoff whole personnel approxim person kirkkonummi nivala factori,38,0.4973642586607252,layoff
negative,"As a result of the negotiations , the amount of employment contracts to be terminated is 13 .",result negoti amount employ contract termin,-1,0.0,outlier
negative,"As a result of the negotiations , the company will terminate total 5 employment contracts .",result negoti compani termin total employ contract,38,0.33254225925934294,layoff
neutral,"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 .",juli market cap segment updat accord averag price may,-1,0.0,outlier
neutral,"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .",part agreement aspocomp also give meadvill pct slice subsidiari oper oulu finland,-1,0.0,outlier
neutral,"As part of the reorganisation , Pohjola Insurance 's 250 field staff for private customers will join the payroll of local cooperative banks from the beginning of October 2008 .",part reorganis pohjola insur field staff privat custom join payrol local cooper bank begin octob,11,0.4284817796938239,board
neutral,"As part of the reorganization , Kauko-Telko Ltd will be divided into Telko Ltd , Leipurin Ltd , Hamina Terminal Services Ltd and Kaukomarkkinat Ltd. .",part reorgan kaukotelko ltd divid telko ltd leipurin ltd hamina termin servic ltd kaukomarkkinat ltd,-1,0.0,outlier
neutral,Aspo 's Group structure and business operations are continually developed without any predefined schedules .,aspo group structur busi oper continu develop without predefin schedul,-1,0.0,outlier
neutral,Aspo serves demanding business-to-business customers .,aspo serv demand businesstobusi custom,-1,0.0,outlier
neutral,"Aspocomp said it will spin off its Chinese and Indian units , and some equipment from its Salo plant in Finland , into a newly-formed unit , most of which it will then sell on to Hong Kong-listed Meadville .",aspocomp said spin chine indian unit equip salo plant finland newlyform unit sell hong konglist meadvill,-1,0.0,outlier
neutral,"At some point , it will spread also to Iran and Iraq .",point spread also iran iraq,-1,0.0,outlier
neutral,"At the end of last week , Protalix BioTherapeutics Inc ( AMEX : PLX ) published a prospectus for a first offering on AMEX of about 5 % of its share capital .",end last week protalix biotherapeut inc amex plx publish prospectus first offer amex share capit,-1,0.0,outlier
neutral,"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .",end march compani loan amount eur mn,87,1.0,interest
neutral,"At the moment , there are approximately 20 Vianor sales offices in Russia .",moment approxim vianor sale offic russia,42,0.8639087339453926,russia
neutral,Automation makes it possible to conduct several tests simultaneously .,autom make possibl conduct sever test simultan,-1,0.0,outlier
neutral,"Barclays Plc ( LSE : BARC ) ( NYSE : BCS ) , Credit Agricole SA ( EPA : ACA ) ( CAGR .",barclay plc lse barc nyse bcs credit agricol sa epa aca cagr,1,1.0,bank
neutral,"Based on the design of previous handsets , the Nokia E72 and Nokia E63 this Symbian-based model is promised to offer direct access to over 90 per cent of the world s corporate email through Mail for Exchange and IBM Lotus Notes Traveler .",base design previous handset nokia e nokia e symbianbas model promis offer direct access per cent world corpor email mail exchang ibm lotus note travel,93,0.5196857375371061,handset
neutral,Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,baswar busi transact servic enabl custom receiv send invoic electron format,33,0.2797242208677224,electron
neutral,Basware finances the acquisition with a bank loan .,baswar financ acquisit bank loan,1,1.0,bank
neutral,"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay product suite .",baswar invoic process baswar contract match baswar order match baswar kpi report tool part baswar enterpris purchas pay product suit,-1,0.0,outlier
neutral,"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay solution suite .",baswar invoic process baswar contract match baswar order match baswar kpi report tool part baswar enterpris purchas pay solut suit,-1,0.0,outlier
neutral,Basware offers full support for all SAP versions starting from SAP 4.5 .,baswar offer full support sap version start sap,-1,0.0,outlier
neutral,"Beef imports fell slightly from 2006 , to 14mn kilos .",beef import fell slight mn kilo,-1,0.0,outlier
neutral,Benefon will turn the Salo unit into a B2B business unit and establish a B2C business unit in the UK .,benefon turn salo unit bb busi unit establish bc busi unit uk,73,0.8850676422217914,servic
neutral,"Berling Capital , Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital .",berl capit umo capit veikko lain biggest sharehold amanda capit,-1,0.0,outlier
neutral,Bluewin Security is available as a monthly subscription .,bluewin secur avail month subscript,63,1.0,subscript
neutral,"Blyk is launching first in the UK market in mid-2007 , with other markets to follow .",blyk launch first uk market mid market follow,79,0.6027476446602006,recommend
neutral,"Body ES Vostok also owns stakes in power sales companies MosenergosbytBody ( RTS : MSSB ) ( 50.9 % ) , Altaienergosbyt ( 100 % ) , Saratovenergo ( RTS : SARE ) Body ( 48.36 % ) and Tambov Power Sales Company ( RTS : TASB ) ( 49.01 % ) , all ofBodywhich it received from the distribution balance .",bodi e vostok also own stake power sale compani mosenergosbytbodi rts mssb altaienergosbyt saratovenergo rts sare bodi tambov power sale compani rts tasb ofbodywhich receiv distribut balanc,30,0.8049767644004495,stake
neutral,Both sources said Nokia would unveil its new phone code-named `` Tube '' on Oct. 2 at an analyst and media event in London .,sourc said nokia would unveil new phone codenam tube oct analyst medium event london,2,0.7169847301617108,nokia
neutral,"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .",bylin tim moran cellular phone giant nokia corp offer billion digit map supplier navteq corp chicago,2,0.7106043616441813,nokia
neutral,Capital base and capital adequacy measurement is based on approaches under Basel II .,capit base capit adequaci measur base approach basel ii,45,0.9639184184310529,capman
neutral,"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",capman offic helsinki stockholm copenhagen oslo manag nordic buyout mezzanin technolog life scienc real estat fund approxim eur bn total capit,45,1.0,capman
neutral,"CapMan 's first real estate fund , which had a total investment capacity of ( EURO ) 500 million and closed in June 2005 , invested in commercial properties in the Helsinki metropolitan area .",capman first real estat fund total invest capac euro million close june invest commerci properti helsinki metropolitan area,45,1.0,capman
neutral,"Cardona slowed her vehicle , turned around and returned to the intersection , where she called 911 .",cardona slow vehicl turn around return intersect call,101,0.8900666628209142,traffic
neutral,"Cargotec 's brands , Hiab , Kalmar and MacGREGOR , are global market leaders in their fields and their solutions are used on land and at sea - wherever cargo is on the move .",cargotec brand hiab kalmar macgregor global market leader field solut use land sea wherev cargo move,36,1.0,cargotec
neutral,"Cencorp would focus on the development , manufacture and marketing of standard products for production automation .",cencorp would focus develop manufactur market standard product product autom,90,0.82272875050223,product
